entry_id,person,order,order_country,grade,position,context
L1912-02469,SPIRE,nichan_iftikhar,Tunisia,grand_officier,101,"égion d'honn., ol'f. d'Académie, gr. off. du Nichan-Iftikhar. Ane. pro"
L1912-02470,SPITZ,palmes_academiques,France,officier,20,"SPITZ, 1853, off. d'Académie, chev. du Mérite"
L1912-02470,SPITZ,merite_agricole,France,chevalier,39,"SPITZ, 1853, off. d'Académie, chev. du Mérite agricole, comm. du"
L1912-02473,STAITY,nichan_iftikhar,Tunisia,,52,"(S.), Messine, 2 fév. 1866, en. de 1"" cl. du Nichan-Iftikhar. Entrepre"
L1912-02475,STALLA-BOURDILLON,nichan_iftikhar,Tunisia,officier,83,"tave-Léon), 26 juin 1879, Marseille, off. du Nichan-Iftikhar. Avocat a"
L1912-02479,STOLL,nichan_iftikhar,Tunisia,officier,101,"e (Tunisie), Médaille cle sauvetage, off. du Nichun-lftiKnar. commis d"
L1912-02481,STRESINO,couronne_italie,Italy,officier,68,"l) (le Dr), 19 avril 1843, Tunis, off. de la Couronne d'Italie, comm."
L1912-02481,STRESINO,nichan_iftikhar,Tunisia,commandeur,96,"unis, off. de la Couronne d'Italie, comm. du Nichan-Iftikhar, off. cle"
L1912-02485,SURDON,palmes_academiques,France,officier,77,"S'- Etienne-de-Sainl-Geoirs (Isère). Off. d'Académie, off. du Nichan-"
L1912-02485,SURDON,nichan_iftikhar,Tunisia,officier,95,"inl-Geoirs (Isère). Off. d'Académie, off. du Nichan-Iftikhar. Directeu"
L1912-02487,SUSINI,palmes_academiques,France,officier,63,", 17 juillet 1S52, ■ Sarlène (Corse), off. d'Académie, comm. du Nichan"
L1912-02487,SUSINI,nichan_iftikhar,Tunisia,commandeur,82,"■ Sarlène (Corse), off. d'Académie, comm. du Nichan-Iftikhar. Greffier"
L1912-02488,SUSINI,nichan_iftikhar,Tunisia,medaille,79,"miacci (Corse), Médaille du Dahomey, oi'L du Nichan-Iftikhar. Directeu"
L1912-02500,TABONE,couronne_italie,Italy,chevalier,86,ommandeur du NichanIftikhar. chevalier de la Couronne d'Italie. Indust
L1912-02503,TAHAR,palmes_academiques,France,,66,"juillet 18.42, Tébessa (Algérie), olf. de l'Instruction publique, com"
L1912-02503,TAHAR,nichan_iftikhar,Tunisia,commandeur,97,"e), olf. de l'Instruction publique, comm. du Nichan-Iftikhar, titulair"
L1912-02504,TAHAR-BEY,legion_honneur,France,commandeur,49,"R-BEY (prince), 1875, La Marsa. Comm'. de la Légion d'honneur, gr. cor"
L1912-02507,TAILLARD,palmes_academiques,France,officier,80,"869, Saint-Pierre-d'Allevard (Isère), off. d'Académie, chev. du Mérite"
L1912-02507,TAILLARD,merite_agricole,France,chevalier,99,"'Allevard (Isère), off. d'Académie, chev. du Mérite agricole. off. du"
L1912-02518,TAUCHON,legion_honneur,France,chevalier,53,"(Charles), 24 sept. 1843, Paris, chev. de la Légion d'honneur, Médaill"
L1912-02518,TAUCHON,medaille_coloniale,France,chevalier,71,". 1843, Paris, chev. de la Légion d'honneur, Médaille coloniale, off."
L1912-02518,TAUCHON,palmes_academiques,France,officier,101,"ion d'honneur, Médaille coloniale, off. de l'Instruction publique, ou."
L1912-02518,TAUCHON,merite_agricole,France,officier,130,"iale, off. de l'Instruction publique, ou. au Mérite agricole, gr.-croi"
L1912-02518,TAUCHON,nichan_iftikhar,Tunisia,grand_croix,160,"blique, ou. au Mérite agricole, gr.-croix du Nichan - Iftikhar, cornm."
L1912-02518,TAUCHON,etoile_noire_benin,France (Benin),grand_croix,191,"gr.-croix du Nichan - Iftikhar, cornm. de l'Etoile noire du Bénin. Co"
L1912-02520,TAUPERT,nichan_iftikhar,Tunisia,officier,58,"de), 13 mars 1.861. Royan (Ch.-Inf.), off.du Nichan-Iftikhar. Menuisie"
L1912-02539,TERRAILLON,etoile_noire_benin,France (Benin),officier,89,"28 janv. 1869, Cra.nsac (Aveyron). off. de l'Etoile Noire du Bénin. co"
L1912-02539,TERRAILLON,nichan_iftikhar,Tunisia,commandeur,121,). off. de l'Etoile Noire du Bénin. comm. du Nichan-Iftikhar. Ingén. E
L1912-02542,TERRYN,nichan_iftikhar,Tunisia,,68,"f), 16 mars 1.883, Tourcoing (Nord), orr. du Nicha.niriikhar. Publicis"
L1912-02545,TESTAPERRATA VIANI,couronne_italie,Italy,,113,"ique), marquis cle TESTAFERRÀTA (titre de la Couronne d'Italie). cheva"
L1912-02547,TEULIÉRE,nichan_iftikhar,Tunisia,commandeur,66,"4 avril 1.851, Meaux (Ariège), commandeur du Nichan-Iftikhar. Propriét"
L1912-02550,THELLER,legion_honneur,France,chevalier,56,"ctor-Joseph), 7 mars 1861 Alcer. chev. de la Légion d'honn-, Médaille"
L1912-02550,THELLER,medaille_coloniale,France,chevalier,72,"mars 1861 Alcer. chev. de la Légion d'honn-, Médaille coloniale, off."
L1912-02550,THELLER,palmes_academiques,France,officier,99,"a Légion d'honn-, Médaille coloniale, off. d'Académie,; off. du Mérite"
L1912-02550,THELLER,merite_agricole,France,officier,118,"édaille coloniale, off. d'Académie,; off. du Mérite agricole, off. du"
L1912-02550,THELLER,nichan_iftikhar,Tunisia,officier,143,"'Académie,; off. du Mérite agricole, off. du Nichan-Iftikhar. Contrôle"
L1912-02551,THERMES,nichan_iftikhar,Tunisia,officier,58,"s-Léon-Pierre), 28 oct. 1.863, Albi, off. du Nichan-Iftikhar. Fabrican"
L1912-02553,THIBAUDET,nichan_iftikhar,Tunisia,officier,60,"lle), 7 nov. 1851, Hermé (S.-et-M.), off. du Nichan-Iftikhar. Ingénieu"
L1912-02555,THOMAS,legion_honneur,France,chevalier,77,"855, La Roche-de-Gluri (Drôme), chev. do la. Légion d'honn., off. d'Ac"
L1912-02555,THOMAS,palmes_academiques,France,officier,100,"(Drôme), chev. do la. Légion d'honn., off. d'Académie, chev. clu Mer."
L1912-02555,THOMAS,nichan_iftikhar,Tunisia,commandeur,144,"'Académie, chev. clu Mer. agricole, comm. du Nichan-Iftikhar. Industri"
L1912-02556,THOMAS,legion_honneur,France,officier,58,"ppe),'4 mai 3843, Duerne (Rhône), off. de la Ligion d'honneur, off. d'"
L1912-02556,THOMAS,merite_agricole,France,officier,98,"e la Ligion d'honneur, off. d'Acad., off. du Mérite aericole. er. cord"
L1912-02556,THOMAS,palmes_academiques,France,,4982,"ative de M. Xavier Charmes, le Ministre de l'Instruction publique orga"
L1912-02564,TIPHAINE,legion_honneur,France,chevalier,54,"(Lambert), 3 décemb. 1859, Lyon, chev. de la Légion d'honneur, gr. off"
L1912-02564,TIPHAINE,nichan_iftikhar,Tunisia,grand_officier,84,"n, chev. de la Légion d'honneur, gr. off. du Nichan-Iftikhar. Chef du"
L1912-02571,TLILI,nichan_iftikhar,Tunisia,chevalier,33,"TLILI (Mohamed), 1S80, chev. clu Nichan-Iftikhar. Relieur-"
L1912-02574,TOUCON,palmes_academiques,France,,119,"ur de sauvetage cle .1."" cl., en or, ol'f. d'Académie, cnev. d'Isabell"
L1912-02574,TOUCON,nichan_iftikhar,Tunisia,,165,"cadémie, cnev. d'Isabelle d'Espagne, ofr. du Nichan-Iftikhar. Avocat,"
L1912-02585,TREMSAL,palmes_academiques,France,officier,59,", 8 déc. 1872, SaintDié' (Vosges), off. de l'Instruction publique, Méd"
L1912-02587,TRIBAUDEAU,nichan_iftikhar,Tunisia,officier,73,"18 oct. 1876, Neuvy-Sautour (Yonne), off. du Nichan-Iftikhar. Médecin."
L1912-02595,TRIDON,palmes_academiques,France,officier,44,"TRIDON (Henri), 18 mars 18S6, Paris, off. d'Académie, comm. du Nichan"
L1912-02595,TRIDON,nichan_iftikhar,Tunisia,commandeur,63,"mars 18S6, Paris, off. d'Académie, comm. du Nichan-Iftikhar, off. du"
L1912-02595,TRIDON,medjidie,Ottoman Empire,officier,88,"'Académie, comm. du Nichan-Iftikhar, off. du Medjidié. Publiciste, 4,"
L1912-02597,TRIONFO,palmes_academiques,France,officier,60,", 10 juillet 1.855, Livoume (Italie), off. d'Académie, off. ou Nichan-"
L1912-02597,TRIONFO,nichan_iftikhar,Tunisia,officier,78,", Livoume (Italie), off. d'Académie, off. ou Nichan-Iftikhar. Négocian"
L1912-02599,TROJANI,medaille_militaire,France,,54,"Jean-Simon), 21 mars 1853, à Urtaca (Corse), Médaille militaire, Médai"
L1912-02599,TROJANI,nichan_iftikhar,Tunisia,officier,116,"e, Médaille de sauvetage cle 2* cl., off. du Nichan-lltikhar- Inspecte"
L1912-02600,TROUILLET,legion_honneur,France,chevalier,73,"10 avril 1S65, Grenoble (Isère), chev. de la Légion d'honneur, off. cl"
L1912-02600,TROUILLET,palmes_academiques,France,officier,102,"e), chev. de la Légion d'honneur, off. cle l'Instruction publique, off"
L1912-02600,TROUILLET,nichan_iftikhar,Tunisia,officier,133,"r, off. cle l'Instruction publique, off. clu Nichan-Iftikhar, Médaille"
L1912-02600,TROUILLET,croix_rouge,international,,679,"Conférencier de la Société, française de la Croix-Rouge, Dijon et Kai"
L1912-02602,TULLIER,merite_agricole,France,chevalier,61,"gna.n), 27 janvier 1866, Toulouse. Chev. clu Mérité agricole, off. du"
L1912-02602,TULLIER,nichan_iftikhar,Tunisia,officier,86,"Toulouse. Chev. clu Mérité agricole, off. du Nichan-Iftikhar. Médecinv"
L1912-02612,TUSSAC,palmes_academiques,France,officier,56,"le), 13 fév. 1862, Vaison (Vaucluse), off. d'Académie, eh. du Mérite a"
L1912-02612,TUSSAC,merite_agricole,France,officier,73,", Vaison (Vaucluse), off. d'Académie, eh. du Mérite agricole, comm. du"
L1912-02612,TUSSAC,nichan_iftikhar,Tunisia,commandeur,99,"d'Académie, eh. du Mérite agricole, comm. du Nichan-Iftikhar. Ingénieu"
L1912-02615,USANNAZ-JORIS,nichan_iftikhar,Tunisia,officier,73,"ov. 1878, Saint-Julien (H.-Savoie), off. clu Nichan-Iftikhar. Avocat a"
L1912-02615,USANNAZ-JORIS,palmes_academiques,France,,729,"barreau de Tunis, 1902. Memb. corresp. de l'Académie, de Savoie; memb"
L1912-02618,UZAN,couronne_italie,Italy,chevalier,50,"(Clément), 12 août 1862, Sousse, chev. de la Couronne d'Italie, ""off."
L1912-02618,UZAN,nichan_iftikhar,Tunisia,officier,78,"sse, chev. de la Couronne d'Italie, ""off. du Nichan-Iftikhar. Médecin"
L1912-02620,UZAN,nichan_iftikhar,Tunisia,officier,51,"Michel-Micaël), 16 fév. 1881, Tunis, off. du Nichan-Iftikhar. Ingénieu"
L1912-02621,VACHEROT,palmes_academiques,France,,55,"Pierre-Charles). 7 mars ISiiO, oiiicier de l'Instruction publique, che"
L1912-02621,VACHEROT,merite_agricole,France,chevalier,86,"oiiicier de l'Instruction publique, chev. du Mérite agricole, off. du"
L1912-02621,VACHEROT,nichan_iftikhar,Tunisia,officier,111,"publique, chev. du Mérite agricole, off. du Nichan-Iftikhar. 1"" oct."
L1912-02623,VAISSIË,palmes_academiques,France,,74,"1866. La-CImpelle-Marival (Lot), ofr. cle l'Instruction publique, com"
L1912-02624,VALENSI,nichan_iftikhar,Tunisia,officier,48,"ENSI (Albert) (le D'), 1.875, Tunis, off. du Nichan-Iftikhar. Médecin-"
L1912-02625,VALENSI,nichan_iftikhar,Tunisia,officier,50,"SI (Alfred), 25 janv. 1878. 'J'unis, off. du Nichan-Iftikhar. Avocat a"
L1912-02626,VALENSI,legion_honneur,France,commandeur,53,"(Gabriel), 18 déc. 1.845, Tunis, comm. de la Légion d'honneur, gr. cor"
L1912-02626,VALENSI,nichan_iftikhar,Tunisia,grand_cordon,85,"comm. de la Légion d'honneur, gr. cordon du Nichan-Iftikhar, off.. de"
L1912-02626,VALENSI,isabelle_catholique,Spain,officier,145,", off.. de l'Etoile polaire de Suède, off. d'Isabelle la Catholique, c"
L1912-02626,VALENSI,saints_maurice_lazare,Italy,chevalier,186,". d'Isabelle la Catholique, chev. des Saints Miaurice-et-Lazare, off."
L1912-02626,VALENSI,charles_iii,Spain,officier,291,"otf. de Saint-Marin, comm. de Reus, off. de Charles III d'Espagne, of"
L1912-02626,VALENSI,christ_portugal,Portugal,officier,355,"ne, off. de Saint-Michel cle Bavière, ou. du Christ du Portugal, com."
L1912-02626,VALENSI,saint_sauveur_grece,Greece,,390,"e, ou. du Christ du Portugal, com. clu Saint-Sauveur de Grèce, gr. cor"
L1912-02626,VALENSI,francois_joseph,Austria-Hungary,grand_officier,472,"demp, tion africaine de Libéria, gr. off. de François-Joseph d'Autrich"
L1912-02626,VALENSI,leopold_belgique,Belgium,officier,508,"off. de François-Joseph d'Autriche, off. de Léopold de Belgique, gr."
L1912-02627,VALENSI,palmes_academiques,France,officier,48,"ENSI (Joseph), 6 déc. 1856, Tunis, off. de l'Instruction publique, che"
L1912-02627,VALENSI,merite_agricole,France,chevalier,79,"is, off. de l'Instruction publique, chev. du Mérite agricole, Médaille"
L1912-02627,VALENSI,couronne_italie,Italy,chevalier,137,"le, Médaille des épidémies, chevalier cle la Couronne d'Italie, gr. of"
L1912-02627,VALENSI,nichan_iftikhar,Tunisia,grand_officier,168,"valier cle la Couronne d'Italie, gr. off. du Nichan-Iftikhar. Directeu"
L1912-02628,VALENSI,francois_joseph,Austria-Hungary,chevalier,47,"LENSI (Joseph), chev. de l'ordre impérial de François-Joseph d'Autrich"
L1912-02628,VALENSI,nichan_iftikhar,Tunisia,grand_officier,86,"al de François-Joseph d'Autriche, gr off. du Nichan-Iftikhar, gr. off."
L1912-02628,VALENSI,saint_sauveur_grece,Greece,officier,175,"mm. cle Bolivar de Venezuela, off. du 'Saint-Sauveur de Grèce, off. cl"
L1912-02629,VALENSI,nichan_iftikhar,Tunisia,officier,38,"VALENSI-(Moïse), Tunis, 1825, off. du Nichan-Iftikhar. Commissa"
L1912-02630,VALENSI,palmes_academiques,France,officier,37,"VALENSI (Raoul), 1865, Tunis, off. d'Académie, off. du Nichan-"
L1912-02630,VALENSI,nichan_iftikhar,Tunisia,officier,55,"aoul), 1865, Tunis, off. d'Académie, off. du Nichan-Iftikhar. Vice-pré"
L1912-02631,VALENSI,nichan_iftikhar,Tunisia,officier,55,"obert) (le D'), 10 août 1884, Tunis, off. du Nichan-Iftikhar. Médecin"
L1912-02632,VALENSI,palmes_academiques,France,officier,47,"LENSI (Rodolphe), 2 oct.-1881, Tunis, off. d'Académie. Publiciste, rue"
L1912-02632,VALENSI,nichan_iftikhar,Tunisia,,208,"tunisien,1900; attaché à la Chancellerie du Nich.-irt3kh.ar. 1901 ; s"
L1912-02633,VALENSI,nichan_iftikhar,Tunisia,officier,49,"NSI (Théodore), 21 juin 18S6, Tunis, off. du Nichan-Iftikhar. Avocat à"
L1912-02634,VALENTIN,nichan_iftikhar,Tunisia,officier,57,"uis), 27 nov. 1879, Mons (Belgique), off. du Nichan-Iftikhar. Construc"
L1912-02635,VALENTINI,medaille_coloniale,France,,59,"n-Baptiste). 9 sept. 1.862, Cor lé"" (Corse). Médaille coloniale, off."
L1912-02635,VALENTINI,nichan_iftikhar,Tunisia,officier,87,"Cor lé"" (Corse). Médaille coloniale, off. du Nichan-Iftikhar. Receveur"
L1912-02637,VALITON,nichan_iftikhar,Tunisia,officier,62,"gône),13 mai 1870, Boudeval (Doubs), off. du Nichan-Iftikhar. Commis d"
L1912-02639,VALOIS,nichan_iftikhar,Tunisia,officier,76,". 15 juillet 1S79. Lunel (Hérault), off. du -Nichan-Iftikhar. Sous-che"
L1912-02641,VANNEY,palmes_academiques,France,officier,71,"janvier 1875, Saint-Chamond (Loire), off. d'Académie. Dessinateur ; c"
L1912-02643,VAQUIER,nichan_iftikhar,Tunisia,officier,86,"(le Dr), 12 déc. 1879, Toulon (Var), off. du Nichan-Iftikhar. Médecin."
L1912-02644,VARATASSI,medjidie,Ottoman Empire,commandeur,104,"Egée), chev. de l'ordre du Sauveur, comm. du Medjidié. 25 août 10UB. A"
L1912-02644,VARATASSI,osmanie,Ottoman Empire,,453,"que à Bukarest, les ministres de Grèce et de Roumanie étant partis en"
L1912-02645,VASSEL,palmes_academiques,France,officier,76,"juillet 1844, Forceville (Somme), off. de l'Instruction publique, che"
L1912-02645,VASSEL,merite_agricole,France,chevalier,107,"e), off. de l'Instruction publique, chev. du Mérite agricole, comm. du"
L1912-02645,VASSEL,nichan_iftikhar,Tunisia,commandeur,133,"publique, chev. du Mérite agricole, comm. du Nich.-Iftikhar, Maxuja-Ra"
L1912-02647,VENDEL,palmes_academiques,France,officier,495,"le), 2S mars 18(12. Faromano (Isère), off. d'Académie, off. du Nichan-"
L1912-02647,VENDEL,nichan_iftikhar,Tunisia,officier,513,". Faromano (Isère), off. d'Académie, off. du Nichan-Iftikhar. Professe"
L1912-02647,VENDEL,ouissam_alaouite,Morocco,,810,"anco-arabe de Sousse, de l'annexe du collège Alaoui. de l'annexe du co"
L1912-02649,VENTRE,legion_honneur,France,chevalier,60,"Auguste), 29 avril 1S45, Tunis, chev. cle la Légion d'hom. .'SÀHJMAPBA"
L1912-02652,VERRIER,palmes_academiques,France,officier,91,"ugemont-le-Château, près cle Belfort, off. d'Académie, off. clu Nichan"
L1912-02655,VERSINI,palmes_academiques,France,officier,73,", 10 sept. 1863, Cristinacce (Corse), off. d'Académie, ol'f. du Nichan"
L1912-02655,VERSINI,nichan_iftikhar,Tunisia,officier,92,"istinacce (Corse), off. d'Académie, ol'f. du Nichan-Iftikhar. Juge au"
L1912-02657,VEYRIER,palmes_academiques,France,officier,89,"Toulaud par Saint-Peray (Ardèche), off. de l'Instruction publique, ol'"
L1912-02657,VEYRIER,nichan_iftikhar,Tunisia,officier,121,"), off. de l'Instruction publique, ol'f. clu Nichan-Iftikhar. Professe"
L1912-02659,VIDAL,palmes_academiques,France,officier,46,"IDAL (Martial-Camille), 13 juin 1868, off. d'Académie, off. du Nichan-"
L1912-02659,VIDAL,nichan_iftikhar,Tunisia,officier,64,"lle), 13 juin 1868, off. d'Académie, off. du Nichan-Iftikhar. Directeu"
L1912-02659,VIDAL,ouissam_alaouite,Morocco,,314,e. SUCCESS' : surveillant général au collège Alaoui à Tunis; directeur
L1912-02659,VIDAL,medaille_coloniale,France,,539,orier dudit cercle pendant plusieurs années. Médaille d'argent à l'Exp
L1912-02660,VIEU,nichan_iftikhar,Tunisia,officier,87,", Saint-Martin-de-Londres (Hérault), off. du Nichan-Iftikhar. Institut"
L1912-02660,VIEU,ouissam_alaouite,Morocco,,352,"rve. SUCCES' : maître surveillant au collège Alaoui, 1.898-99; directe"
L1912-02660,VIEU,medaille_coloniale,France,medaille,638,"ulture cle Tunis, 1905; médaille d'argent et médaille de bronze à l'Ex"
L1912-02661,VIGIER,nichan_iftikhar,Tunisia,officier,88,"cle La Rochefoucauld (Charente), officier du Nichan-Iftikhar; Médaille"
L1912-02663,VILLATTE,palmes_academiques,France,officier,77,"t. 1.850, La Rochelle (Charente), off. cle l'Instruction publique. Com"
L1912-02663,VILLATTE,nichan_iftikhar,Tunisia,commandeur,109,", off. cle l'Instruction publique. Comm. clu Nicnan-iiif.kn.ar. La vig"
L1912-02664,VILLATE,palmes_academiques,France,officier,67,", 15 mars 1854, Saumur (M.-et-Loire). off. d'Académie, off. du Nichan-"
L1912-02664,VILLATE,nichan_iftikhar,Tunisia,officier,85,"umur (M.-et-Loire). off. d'Académie, off. du Nichan-Iftikhar. Attaché"
L1912-02667,VINCENSINI,legion_honneur,France,chevalier,65,", 26 mars 1855. Baslia (Corse), chev. c\e là Légion d'honneur, médaill"
L1912-02667,VINCENSINI,medaille_militaire,France,chevalier,83,"slia (Corse), chev. c\e là Légion d'honneur, médaille militaire. Médai"
L1912-02667,VINCENSINI,medaille_coloniale,France,chevalier,83,"slia (Corse), chev. c\e là Légion d'honneur, médaille militaire. Médai"
L1912-02667,VINCENSINI,nichan_iftikhar,Tunisia,officier,131,"aille militaire. Médaille coloniale, off. du Nichon-Ifliikhar. Contrôl"
L1912-02668,VINCENT,palmes_academiques,France,officier,60,"), 6 mars 1871, Laives (S.-et-Loire), off. d'Académie, off. clu Nichan"
L1912-02668,VINCENT,nichan_iftikhar,Tunisia,officier,79,"ves (S.-et-Loire), off. d'Académie, off. clu Nichan-Iftikhar. Sous-che"
L1912-02669,VINCENT,nichan_iftikhar,Tunisia,commandeur,95,"-Mos.), off. de lTnstruc. publique, comm. du Nichan-Iftikhar, chev. de"
L1912-02670,VINCENTI,legion_honneur,France,chevalier,22,"VINCENTI, chev. de la Légion d'honneur, Médaill"
L1912-02670,VINCENTI,medaille_coloniale,France,chevalier,40,"VINCENTI, chev. de la Légion d'honneur, Médaille coloniale, Médai"
L1912-02670,VINCENTI,merite_agricole,France,chevalier,88,"aille coloniale, Médaille de Chine, chev. du Mérite agricole. Chef de"
L1912-02671,VIOLANTE,nichan_iftikhar,Tunisia,officier,54,"(Gioacchino), 20 avril 1866, Mahdia, off. du Nichan-Iftikhar. Agent co"
L1912-02673,VIRZI,nichan_iftikhar,Tunisia,chevalier,78,"Trupani (Sicile), chevalier de 1'° classe du Nichan-Iftikhar. Conducte"
L1912-02678,VUILLAUME,legion_honneur,France,chevalier,69,"janv. 1.857, Varnôville (Meuse), chev. de la Légion d'honneur, Médaill"
L1912-02678,VUILLAUME,medaille_militaire,France,chevalier,87,"ville (Meuse), chev. de la Légion d'honneur, Médaille militaire, off."
L1912-02678,VUILLAUME,palmes_academiques,France,officier,114,"Légion d'honneur, Médaille militaire, off. d'Académie, off. du Nichan-"
L1912-02678,VUILLAUME,nichan_iftikhar,Tunisia,officier,132,"Médaille militaire, off. d'Académie, off. du Nichan-Iftikhar. Professe"
L1912-02679,VULLIEN,nichan_iftikhar,Tunisia,officier,158,e d honn.. des épidémies en vermeil; off. du Niclian-litikhar. Doyen d
L1912-02679,VULLIEN,palmes_academiques,France,,764,"honorable de Prix Desportes, en '1.909, à l'Académie de médecine; Méd"
