node_id,label,node_type,subtype,birth_year,n_decorations,has_portrait,entry_length_chars,page,page_url
ORG:municipalite de la goulette de 1,Municipalité de La Goulette de 1,organisation_named_only,,,,0,,146,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f170.item
ORG:conseil d administralon du club gymnastique francais de tunis,Conseil d'administralon du Club Gymnastique Français de Tunis,organisation_named_only,,,,0,,146,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f170.item
ORG:administration centrale de l armee tunisienne tunis,Administration centrale de l'Armée tunisienne Tunis,organisation_named_only,,,,0,,146,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f170.item
ORG:association amicale des fonctionnaires de l administration centrale,Association amicale des Fonctionnaires de l'Administration centrale,organisation_named_only,,,,0,,146,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f170.item
ORG:mutuelle tunisienne et secretaire du groupe a,Mutuelle Tunisienne et secrétaire du groupe A,organisation_named_only,,,,0,,148,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f172.item
ORG:tribunal civil de l unis,Tribunal civil de 'l'unis,organisation_named_only,,,,0,,148,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f172.item
ORG:syndicat des proprietaires de chevaux de pur sang anglais,Syndicat des propriétaires de chevaux de pur sang anglais,organisation_named_only,,,,0,,149,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f173.item
ORG:i groupe syndical des travailleurs de la voie ferree a gaffour,I groupe syndical des Travailleurs de la Voie Ferrée à Gaffour,organisation_named_only,,,,0,,150,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f174.item
ORG:association amicale des anciens eleves du lyces de tarbes,Association amicale des Anciens Elèves du Lycés de Tarbes,organisation_named_only,,,,0,,150,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f174.item
ORG:comite permanent des fetes de m unis,Comité permanent des fêtes de M'unis,organisation_named_only,,,,0,,151,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f175.item
ORG:comite de l association generale des etudiants de paris,Comité de l'Association générale des étudiants de Paris-,organisation_named_only,,,,0,,151,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f175.item
ORG:societe des cadets de gascogne,Société des Cadets de Gascogne,organisation_named_only,,,,0,,151,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f175.item
ORG:societe des girondins,Sociéte des Girondins,organisation_named_only,,,,0,,152,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f176.item
ORG:section tunisienne des anciens eleves du chesnoy,Section tunisienne des Anciens élèves du Chesnoy,organisation_named_only,,,,0,,152,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f176.item
ORG:association des colons francais de la mornaghia,Association des Colons français de la Mornaghia,organisation_named_only,,,,0,,152,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f176.item
ORG:finances de la regence,Finances de la Régence,organisation_named_only,,,,0,,153,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f177.item
ORG:syndicat des proprietaires,Syndicat des propriétaires,organisation_named_only,,,,0,,154,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f178.item
ORG:amicale des deux char entes,Amicale des Deux-Char entes,organisation_named_only,,,,0,,154,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f178.item
ORG:societe francaise des mines melalhques,Société Française des Mines mélalhques,organisation_named_only,,,,0,,155,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f179.item
ORG:chambre de commerce du nord,Chambre de Commerce du Nord,organisation_named_only,,,,0,,155,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f179.item
ORG:conseil de l ordre des avocate de tunis,Conseil de l'Ordre des avocate de Tunis,organisation_named_only,,,,0,,155,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f179.item
ORG:association des anciens eleves du lycee de tunis,Association des Anciens Elèves du Lycée de Tunis,organisation_named_only,,,,0,,155,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f179.item
ORG:etablissements orosdi back,Etablissements Orosdi-Back,organisation_named_only,,,,0,,156,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f180.item
ORG:association des comptables du deparlement de la seine,Association des Comptables du déparlement de la Seine,organisation_named_only,,,,0,,156,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f180.item
ORG:congres national des societes francaises de geographie,Congrès national des Sociétés françaises de géographie,organisation_named_only,,,,0,,156,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f180.item
ORG:comite permanent des feles au benefice des hopitaux de marseille traite,Comité permanent des fêles au bénéfice des hôpitaux de Marseille Traite,organisation_named_only,,,,0,,156,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f180.item
ORG:municipalites de la goulelte,Municipalités de La Goulelte,organisation_named_only,,,,0,,157,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f181.item
ORG:comite d escompte de la banque de l algerie,Comité d'escompte de la Banque de l'Algérie,organisation_named_only,,,,0,,157,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f181.item
ORG:societe musulmane de bienfaisance de bizerle,Société musulmane de bienfaisance de Bizerle,organisation_named_only,,,,0,,158,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f182.item
ORG:ja societe italienne de gymnastique,Ja Société italienne de Gymnastique,organisation_named_only,,,,0,,158,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f182.item
ORG:seclion tunisienne de la societe de geographie commerciale de paris,Seclion tunisienne de la Société de Géographie commerciale de Paris,organisation_named_only,,,,0,,162,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f186.item
ORG:section de tunis,Section de Tunis,organisation_named_only,,,,0,,162,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f186.item
ORG:college royal des chirurgiens d angleterre et membre associe du college,Collège royal des chirurgiens d'Angleterre et membre associe du Collège,organisation_named_only,,,,0,,163,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f187.item
ORG:tribunal,Tribunal,organisation_named_only,,,,0,,165,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f189.item
ORG:municipalite de tunis,Municipalité de Tunis,organisation_named_only,,,,0,,166,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f190.item
ORG:societe de prevoyance des fonctionnaires et employes tunisiens,Société de prévoyance des fonctionnaires et employés tunisiens,organisation_named_only,,,,0,,166,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f190.item
ORG:syndicat general obligatoire des viticulteurs de la regence de tunis,Syndicat général obligatoire des Viticulteurs de la Régence de Tunis,organisation_named_only,,,,0,,166,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f190.item
ORG:syndicat de la presse scientifique,Syndicat de la Presse scientifique,organisation_named_only,,,,0,,167,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f191.item
ORG:compagnie des sapeurs pompiers,Compagnie des sapeurs-pompiers,organisation_named_only,,,,0,,168,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f192.item
ORG:chambre mixte du centre et ancien vice president de celte associa lion,Chambre mixte du Centre et ancien vice-président de celte associa lion,organisation_named_only,,,,0,,168,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f192.item
ORG:office de colonisation de la tunisie,Office de Colonisation de la Tunisie,organisation_named_only,,,,0,,169,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f193.item
ORG:institut colonial de marseille,Institut Colonial de Marseille,organisation_named_only,,,,0,,169,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f193.item
ORG:societe d assistance mutuelle en cas cle deces outre les fonctionnaires,Société d'assistance mutuelle en cas cle décès outre les fonctionnaires,organisation_named_only,,,,0,,169,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f193.item
ORG:chambres d agriculture et de commerce de tunisie a l exposition univers,Chambres d'agriculture et de commerce de Tunisie à l'Exposition Univers,organisation_named_only,,,,0,,169,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f193.item
ORG:societe geologique de france et a publie plus de 150 articles ou etudes,Société géologique de France et a publié plus de 150 articles ou études,organisation_named_only,,,,0,,173,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f197.item
ORG:conference consultative pour le controle de bizerte,Conférence Consultative pour le contrôle de Bizerte,organisation_named_only,,,,0,,175,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f199.item
ORG:association des anc,Association des anc,organisation_named_only,,,,0,,177,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f201.item
ORG:bibliotheque populaire de gaffour,Bibliothèque populaire de Gaffour,organisation_named_only,,,,0,,177,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f201.item
ORG:comite executif du parti radical et radical socialiste,Comité exécutif du Parti radical et radical-socialiste,organisation_named_only,,,,0,,179,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f203.item
ORG:municipalite de mahdia,Municipalité de Mahdia,organisation_named_only,,,,0,,181,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f205.item
ORG:commission de voirie de tabarca et membre de la commission scolaire,Commission de voirie de Tabarca et membre de la Commission scolaire,organisation_named_only,,,,0,,181,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f205.item
ORG:comite regional de,Comité régional de,organisation_named_only,,,,0,,183,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f207.item
ORG:societe des hoteliers,Société des Hôteliers,organisation_named_only,,,,0,,184,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f208.item
ORG:section litteraire de la mutuelle ouvriere,Section littéraire de la Mutuelle Ouvrière,organisation_named_only,,,,0,,186,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f210.item
ORG:conseil de surveillance et administrateur,Conseil de surveillance et administrateur,organisation_named_only,,,,0,,186,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f210.item
ORG:union des travailleurs francais,Union des Travailleurs français,organisation_named_only,,,,0,,186,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f210.item
ORG:association des colons de beja et de l association des colons des nefza,Association des Colons de Béja et de l'Association des Colons des Nefza,organisation_named_only,,,,0,,186,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f210.item
ORG:chambre cl agriculture du nord,Chambre cl Agriculture du Nord,organisation_named_only,,,,0,,186,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f210.item
ORG:defense nationale et prefet de la seine,Défense Nationale et préfet de la Seine,organisation_named_only,,,,0,,188,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f212.item
ORG:conseil en septembre 1880,Conseil en septembre 1880,organisation_named_only,,,,0,,188,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f212.item
ORG:societe des auteurs,Société des Auteurs,organisation_named_only,,,,0,,188,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f212.item
ORG:caisse d economie franco tunisienne,Caisse d'économie franco-tunisienne,organisation_named_only,,,,0,,190,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f214.item
ORG:conseil d administration de la societe,Conseil d'administration de la Société,organisation_named_only,,,,0,,190,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f214.item
ORG:comite tunisien de l action republicaine aux colonies,Comité tunisien de l'Action républicaine aux Colonies,organisation_named_only,,,,0,,192,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f216.item
ORG:comite d hivernage,Comité d'hivernage,organisation_named_only,,,,0,,192,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f216.item
ORG:commission de reforme de la legislation miniere clans la regence,Commission de réforme de la législation minière clans la Régence,organisation_named_only,,,,0,,192,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f216.item
ORG:comite d hivernage de la tunisie,"Comité d'Hivernage de la ""Tunisie",organisation_named_only,,,,0,,193,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f217.item
ORG:forets est m,Forêts est M,organisation_named_only,,,,0,,194,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f218.item
ORG:union nationale du commerce exterieur,Union nationale du Commerce extérieur,organisation_named_only,,,,0,,194,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f218.item
ORG:comite d action republicaine radicale el radicale socialiste,Comité d'action républicaine radicale el radicale-socialiste,organisation_named_only,,,,0,,194,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f218.item
ORG:association des officiers de l instruction publique et d academie,Association des officiers de l'Instruction publique et d'Académie,organisation_named_only,,,,0,,194,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f218.item
ORG:chambre de commerce francaise de milan,Chambre de commerce française de Milan,organisation_named_only,,,,0,,194,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f218.item
ORG:societe toulousaine de paris,Société toulousaine de Paris,organisation_named_only,,,,0,,194,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f218.item
ORG:ceuvre des enfants du premier age,CEuvre des Enfants du premier âge,organisation_named_only,,,,0,,194,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f218.item
ORG:commission executive du parti radical,Commission executive du parti radical,organisation_named_only,,,,0,,194,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f218.item
ORG:comite republicain du 2e arrondissement de paris,Comité républicain du 2e arrondissement de Paris,organisation_named_only,,,,0,,194,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f218.item
ORG:jury aux expositions internationales,Jury aux Expositions internationales,organisation_named_only,,,,0,,194,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f218.item
ORG:societe des concerts du conservatoire,Société des concerts du Conservatoire,organisation_named_only,,,,0,,197,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f221.item
ORG:ecole de musique de tunis,Ecole de Musique de Tunis,organisation_named_only,,,,0,,197,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f221.item
ORG:commission nomme par la residence generale pour la redaction de la loi,Commission nommé par la Résidence Générale pour la rédaction de la loi,organisation_named_only,,,,0,,198,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f222.item
ORG:amicale des fonctionnaires de la direction de l agriculture,Amicale des fonctionnaires de la Direction de l'Agriculture,organisation_named_only,,,,0,,200,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f224.item
ORG:sociele de geographie,Sociélé de Géographie,organisation_named_only,,,,0,,200,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f224.item
ORG:syndical de la presse tunisienne,Syndical de la Presse tunisienne,organisation_named_only,,,,0,,200,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f224.item
ORG:section tunisienne de la s,Section tunisienne de la S,organisation_named_only,,,,0,,200,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f224.item
ORG:ligue francoilalienne de paris a tunis,Ligue FrancoIlalienne de Paris à Tunis,organisation_named_only,,,,0,,201,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f225.item
ORG:municipalite de sousse,Municipalité de Sousse,organisation_named_only,,,,0,,201,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f225.item
ORG:conseil d administration de la cie b,Conseil d'administration de la Cie B,organisation_named_only,,,,0,,201,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f225.item
ORG:societe dauphinoise d ethnologie et d anthropologie,Société dauphinoise d'Ethnologie et d'anthropologie,organisation_named_only,,,,0,,202,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f226.item
ORG:societe d horticulture tunisienne,Société d'horticulture tunisienne,organisation_named_only,,,,0,,202,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f226.item
ORG:societe africaine de france,Société Africaine de France,organisation_named_only,,,,0,,203,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f227.item
ORG:societe academique indochinoise,Société académique IndoChinoise,organisation_named_only,,,,0,,203,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f227.item
